Doc ID, Source, SentenceIndex, ActualSentiment, PredictedSentiment
7569,1,0,-1,1
7569,1,1,-1,1
7569,1,2,-1,1
7569,1,3,-1,1
7570,1,0,-1,0
7570,1,1,-1,0
7570,1,2,-1,0
7571,1,0,-1,1
7571,1,1,-1,1
7571,1,2,-1,1
7571,1,3,-1,1
7571,1,4,-1,1
7571,1,5,-1,1
7571,1,6,-1,1
7571,1,7,-1,1
7571,1,8,-1,1
7571,1,9,-1,1
7571,1,10,-1,1
7572,1,0,-1,1
7572,1,1,-1,1
7572,1,2,-1,1
7572,1,3,-1,1
7572,1,4,-1,1
7572,1,5,-1,1
7572,1,6,-1,1
7572,1,7,-1,0
7573,1,0,-1,1
7573,1,1,-1,1
7573,1,2,-1,1
7573,1,3,-1,1
7573,1,4,-1,1
7573,1,5,-1,1
7574,1,0,-1,0
7574,1,1,-1,0
7574,1,2,-1,0
7574,1,3,-1,1
7574,1,4,-1,1
7574,1,5,-1,1
7574,1,6,-1,1
7575,1,0,-1,1
7575,1,1,-1,1
7576,1,0,-1,1
7576,1,1,-1,1
7577,1,0,-1,1
7577,1,1,-1,1
7577,1,2,-1,1
7578,1,0,-1,1
7578,1,1,-1,1
7579,1,0,-1,1
7579,1,1,-1,1
7579,1,2,-1,1
7579,1,3,-1,1
7579,1,4,-1,1
7579,1,5,-1,1
7579,1,6,-1,1
7579,1,7,-1,1
7579,1,8,-1,1
7579,1,9,-1,1
7579,1,10,-1,1
7579,1,11,-1,1
7579,1,12,-1,1
7579,1,13,-1,1
7579,1,14,-1,1
7579,1,15,-1,1
7579,1,16,-1,1
7579,1,17,-1,1
7579,1,18,-1,1
7579,1,19,-1,1
7580,1,0,-1,1
7580,1,1,-1,1
7580,1,2,-1,1
7581,1,0,-1,0
7581,1,1,-1,0
7581,1,2,-1,0
7581,1,3,-1,0
7581,1,4,-1,0
7581,1,5,-1,0
7581,1,6,-1,0
7582,1,0,-1,0
7582,1,1,-1,0
7582,1,2,-1,0
7582,1,3,-1,0
7583,1,0,-1,1
7583,1,1,-1,1
7583,1,2,-1,1
7583,1,3,-1,1
7584,1,0,-1,1
7584,1,1,-1,1
7584,1,2,-1,1
7584,1,3,-1,1
7584,1,4,-1,1
7584,1,5,-1,1
7584,1,6,-1,1
7584,1,7,-1,1
7584,1,8,-1,1
7585,1,0,-1,1
7585,1,1,-1,1
7585,1,2,-1,1
7585,1,3,-1,1
7585,1,4,-1,1
7585,1,5,-1,1
7585,1,6,-1,1
7585,1,7,-1,1
7586,1,0,-1,1
7586,1,1,-1,1
7586,1,2,-1,1
7586,1,3,-1,1
7587,1,0,-1,0
7587,1,1,-1,0
7587,1,2,-1,0
7587,1,3,-1,0
7588,1,0,-1,1
7588,1,1,-1,1
7589,1,0,-1,1
7589,1,1,-1,1
7589,1,2,-1,1
7589,1,3,-1,1
7590,1,0,-1,1
7590,1,1,-1,1
7590,1,2,-1,1
7590,1,3,-1,1
7590,1,4,-1,1
7590,1,5,-1,1
7591,1,0,-1,0
7591,1,1,-1,0
7591,1,2,-1,0
7591,1,3,-1,1
7592,1,0,-1,1
7592,1,1,-1,1
7592,1,2,-1,1
7593,1,0,-1,1
7593,1,1,-1,0
7593,1,2,-1,1
7593,1,3,-1,1
7594,1,0,-1,1
7594,1,1,-1,1
7594,1,2,-1,1
7595,1,0,-1,0
7595,1,1,-1,0
7595,1,2,-1,0
7595,1,3,-1,0
7596,1,0,-1,0
7596,1,1,-1,0
7596,1,2,-1,0
7597,1,0,-1,0
7597,1,1,-1,0
7598,1,0,-1,0
7598,1,1,-1,0
7598,1,2,-1,0
7598,1,3,-1,1
7599,1,0,-1,0
7599,1,1,-1,0
7599,1,2,-1,1
7599,1,3,-1,1
7599,1,4,-1,1
7599,1,5,-1,1
7599,1,6,-1,1
7599,1,7,-1,1
7599,1,8,-1,1
7599,1,9,-1,1
7599,1,10,-1,1
7599,1,11,-1,1
7599,1,12,-1,1
7599,1,13,-1,0
7599,1,14,-1,0
7599,1,15,-1,1
7600,1,0,-1,0
7600,1,1,-1,0
7601,1,0,-1,0
7601,1,1,-1,0
7601,1,2,-1,0
7601,1,3,-1,0
7601,1,4,-1,0
7601,1,5,-1,0
7601,1,6,-1,0
7601,1,7,-1,0
7602,1,0,-1,1
7602,1,1,-1,1
7602,1,2,-1,1
7602,1,3,-1,1
7602,1,4,-1,1
7602,1,5,-1,1
7602,1,6,-1,1
7602,1,7,-1,1
7602,1,8,-1,1
7602,1,9,-1,1
7602,1,10,-1,1
7602,1,11,-1,1
7602,1,12,-1,0
7603,1,0,-1,1
7603,1,1,-1,1
7603,1,2,-1,1
7603,1,3,-1,1
7603,1,4,-1,1
7604,1,0,-1,1
7604,1,1,-1,1
7604,1,2,-1,1
7605,1,0,-1,0
7605,1,1,-1,0
7605,1,2,-1,0
7605,1,3,-1,0
7605,1,4,-1,1
7605,1,5,-1,1
7605,1,6,-1,1
7606,1,0,-1,1
7606,1,1,-1,1
7606,1,2,-1,1
7607,1,0,-1,1
7607,1,1,-1,1
7607,1,2,-1,1
7607,1,3,-1,1
7608,1,0,-1,0
7608,1,1,-1,0
7608,1,2,-1,0
7608,1,3,-1,0
7609,1,0,-1,0
7609,1,1,-1,0
7609,1,2,-1,1
7609,1,3,-1,1
7609,1,4,-1,1
7609,1,5,-1,1
7609,1,6,-1,0
7609,1,7,-1,0
7610,1,0,-1,1
7610,1,1,-1,1
7610,1,2,-1,1
7610,1,3,-1,1
7610,1,4,-1,1
7610,1,5,-1,1
7610,1,6,-1,1
7611,1,0,-1,0
7611,1,1,-1,0
7611,1,2,-1,0
7611,1,3,-1,0
7612,1,0,-1,0
7612,1,1,-1,0
7612,1,2,-1,0
7613,1,0,-1,1
7613,1,1,-1,1
7614,1,0,-1,1
7614,1,1,-1,1
7615,1,0,-1,0
7615,1,1,-1,0
7615,1,2,-1,0
7615,1,3,-1,1
7615,1,4,-1,1
7615,1,5,-1,1
7616,1,0,-1,1
7616,1,1,-1,1
7616,1,2,-1,1
7616,1,3,-1,1
7617,1,0,-1,1
7617,1,1,-1,1
7617,1,2,-1,1
7618,1,0,-1,1
7618,1,1,-1,1
7618,1,2,-1,1
7618,1,3,-1,1
7618,1,4,-1,1
7618,1,5,-1,1
7619,1,0,-1,0
7619,1,1,-1,0
7619,1,2,-1,1
7620,1,0,-1,0
7620,1,1,-1,0
7620,1,2,-1,1
7620,1,3,-1,1
7620,1,4,-1,1
7621,1,0,-1,1
7621,1,1,-1,1
7621,1,2,-1,1
7622,1,0,-1,1
7622,1,1,-1,1
7623,1,0,-1,1
7623,1,1,-1,1
7623,1,2,-1,1
7623,1,3,-1,1
7624,1,0,-1,1
7624,1,1,-1,1
7624,1,2,-1,1
7624,1,3,-1,1
7625,1,0,-1,1
7625,1,1,-1,1
7625,1,2,-1,1
7625,1,3,-1,1
7626,1,0,-1,0
7626,1,1,-1,1
7626,1,2,-1,1
7626,1,3,-1,1
7626,1,4,-1,1
7626,1,5,-1,1
7626,1,6,-1,1
7627,1,0,-1,1
7627,1,1,-1,1
7627,1,2,-1,1
7627,1,3,-1,1
7628,1,0,-1,1
7628,1,1,-1,1
7628,1,2,-1,1
7628,1,3,-1,1
7628,1,4,-1,1
7628,1,5,-1,0
7628,1,6,-1,0
7628,1,7,-1,0
7628,1,8,-1,0
7628,1,9,-1,0
7629,1,0,-1,1
7629,1,1,-1,1
7629,1,2,-1,1
7629,1,3,-1,1
7629,1,4,-1,1
7629,1,5,-1,1
7630,1,0,-1,1
7630,1,1,-1,1
7630,1,2,-1,1
7630,1,3,-1,1
7630,1,4,-1,1
7630,1,5,-1,1
7630,1,6,-1,1
7630,1,7,-1,1
7630,1,8,-1,1
7630,1,9,-1,1
7630,1,10,-1,1
7630,1,11,-1,1
7631,1,0,-1,0
7631,1,1,-1,0
7631,1,2,-1,0
7631,1,3,-1,0
7631,1,4,-1,0
7631,1,5,-1,0
7631,1,6,-1,0
7631,1,7,-1,0
7631,1,8,-1,0
7631,1,9,-1,0
7631,1,10,-1,0
7631,1,11,-1,0
7631,1,12,-1,0
7631,1,13,-1,0
7631,1,14,-1,0
7631,1,15,-1,0
7631,1,16,-1,0
7631,1,17,-1,0
7631,1,18,-1,0
7631,1,19,-1,0
7631,1,20,-1,1
7631,1,21,-1,1
7631,1,22,-1,1
7631,1,23,-1,1
7631,1,24,-1,1
7631,1,25,-1,1
7631,1,26,-1,1
7631,1,27,-1,1
7631,1,28,-1,1
7631,1,29,-1,1
7631,1,30,-1,1
7631,1,31,-1,1
7631,1,32,-1,0
7631,1,33,-1,0
7631,1,34,-1,0
7631,1,35,-1,0
7631,1,36,-1,0
7631,1,37,-1,0
7631,1,38,-1,0
7631,1,39,-1,0
7631,1,40,-1,0
7631,1,41,-1,0
7631,1,42,-1,0
7631,1,43,-1,0
7631,1,44,-1,0
7631,1,45,-1,0
7631,1,46,-1,0
7631,1,47,-1,0
7631,1,48,-1,0
7632,1,0,-1,1
7632,1,1,-1,1
7632,1,2,-1,1
7632,1,3,-1,1
7632,1,4,-1,1
7632,1,5,-1,1
7632,1,6,-1,1
7632,1,7,-1,1
7632,1,8,-1,1
7632,1,9,-1,1
7633,1,0,-1,1
7633,1,1,-1,1
7633,1,2,-1,1
7633,1,3,-1,1
7633,1,4,-1,1
7633,1,5,-1,1
7633,1,6,-1,1
7633,1,7,-1,1
7633,1,8,-1,0
7633,1,9,-1,0
7634,1,0,-1,0
7634,1,1,-1,0
7634,1,2,-1,0
7634,1,3,-1,0
7634,1,4,-1,0
7634,1,5,-1,0
7634,1,6,-1,0
7635,1,0,-1,0
7635,1,1,-1,0
7635,1,2,-1,0
7635,1,3,-1,0
7636,1,0,-1,0
7636,1,1,-1,0
7636,1,2,-1,0
7636,1,3,-1,0
7636,1,4,-1,0
7636,1,5,-1,0
7637,1,0,-1,0
7637,1,1,-1,0
7637,1,2,-1,0
7637,1,3,-1,0
7637,1,4,-1,0
7637,1,5,-1,0
7637,1,6,-1,0
7637,1,7,-1,0
7638,1,0,-1,0
7638,1,1,-1,0
7638,1,2,-1,0
7638,1,3,-1,1
7639,1,0,-1,0
7639,1,1,-1,0
7640,1,0,-1,1
7640,1,1,-1,1
7640,1,2,-1,1
7640,1,3,-1,1
7640,1,4,-1,1
7640,1,5,-1,1
7641,1,0,-1,1
7641,1,1,-1,1
7641,1,2,-1,1
7642,1,0,-1,0
7642,1,1,-1,0
7642,1,2,-1,0
7643,1,0,-1,0
7643,1,1,-1,0
7643,1,2,-1,0
7643,1,3,-1,1
7644,1,0,-1,0
7644,1,1,-1,0
7644,1,2,-1,0
7644,1,3,-1,0
7644,1,4,-1,0
7644,1,5,-1,0
7644,1,6,-1,0
7644,1,7,-1,0
7644,1,8,-1,1
7644,1,9,-1,1
7644,1,10,-1,1
7644,1,11,-1,0
7644,1,12,-1,0
7645,1,0,-1,0
7645,1,1,-1,0
7645,1,2,-1,0
7646,1,0,-1,0
7646,1,1,-1,0
7646,1,2,-1,0
7646,1,3,-1,0
7646,1,4,-1,0
7647,1,0,-1,0
7647,1,1,-1,0
7648,1,0,-1,0
7648,1,1,-1,0
7648,1,2,-1,0
7648,1,3,-1,0
7648,1,4,-1,1
7649,1,0,-1,0
7649,1,1,-1,0
7649,1,2,-1,0
7649,1,3,-1,0
7649,1,4,-1,0
7649,1,5,-1,0
7649,1,6,-1,0
7650,1,0,-1,1
7650,1,1,-1,1
7650,1,2,-1,1
7650,1,3,-1,1
7651,1,0,-1,1
7651,1,1,-1,1
7651,1,2,-1,1
7651,1,3,-1,1
7651,1,4,-1,1
7651,1,5,-1,1
7651,1,6,-1,1
7652,1,0,-1,0
7652,1,1,-1,1
7652,1,2,-1,1
7653,1,0,-1,0
7653,1,1,-1,0
7653,1,2,-1,0
7653,1,3,-1,0
7653,1,4,-1,0
7653,1,5,-1,0
7653,1,6,-1,1
7653,1,7,-1,1
7654,1,0,-1,0
7654,1,1,-1,0
7655,1,0,-1,1
7655,1,1,-1,1
7655,1,2,-1,1
7655,1,3,-1,1
7655,1,4,-1,1
7656,1,0,-1,0
7656,1,1,-1,0
7656,1,2,-1,1
7656,1,3,-1,1
7657,1,0,-1,1
7657,1,1,-1,1
7657,1,2,-1,1
7657,1,3,-1,1
7657,1,4,-1,1
7657,1,5,-1,1
7658,1,0,-1,1
7658,1,1,-1,1
7658,1,2,-1,1
7658,1,3,-1,1
7658,1,4,-1,1
7659,1,0,-1,1
7659,1,1,-1,1
7660,1,0,-1,0
7660,1,1,-1,0
7660,1,2,-1,0
7660,1,3,-1,0
7660,1,4,-1,0
7660,1,5,-1,0
7661,1,0,-1,1
7661,1,1,-1,1
7661,1,2,-1,1
7661,1,3,-1,1
7661,1,4,-1,1
7662,1,0,-1,1
7662,1,1,-1,1
7662,1,2,-1,1
7662,1,3,-1,1
7662,1,4,-1,1
7662,1,5,-1,1
7662,1,6,-1,1
7662,1,7,-1,1
7663,1,0,-1,0
7663,1,1,-1,1
7663,1,2,-1,1
7663,1,3,-1,1
7663,1,4,-1,1
7663,1,5,-1,0
7664,1,0,-1,1
7664,1,1,-1,1
7664,1,2,-1,1
7664,1,3,-1,1
7664,1,4,-1,1
7665,1,0,-1,1
7665,1,1,-1,1
7665,1,2,-1,1
7665,1,3,-1,1
7665,1,4,-1,1
7665,1,5,-1,1
7665,1,6,-1,0
7665,1,7,-1,0
7666,1,0,-1,0
7666,1,1,-1,0
7666,1,2,-1,0
7666,1,3,-1,0
7667,1,0,-1,1
7667,1,1,-1,1
7668,1,0,-1,0
7668,1,1,-1,0
7668,1,2,-1,0
7669,1,0,-1,1
7669,1,1,-1,0
7669,1,2,-1,0
7670,1,0,-1,1
7670,1,1,-1,1
7670,1,2,-1,1
7670,1,3,-1,0
7671,1,0,-1,1
7671,1,1,-1,1
7672,1,0,-1,1
7672,1,1,-1,1
7672,1,2,-1,1
7672,1,3,-1,1
7672,1,4,-1,1
7673,1,0,-1,0
7673,1,1,-1,1
7673,1,2,-1,1
7674,1,0,-1,1
7674,1,1,-1,1
7674,1,2,-1,1
7675,1,0,-1,1
7675,1,1,-1,1
7675,1,2,-1,1
7675,1,3,-1,1
7676,1,0,-1,1
7676,1,1,-1,1
7676,1,2,-1,1
7677,1,0,-1,1
7677,1,1,-1,1
7677,1,2,-1,1
7677,1,3,-1,1
7678,1,0,-1,1
7678,1,1,-1,1
7678,1,2,-1,1
7679,1,0,-1,1
7679,1,1,-1,1
7679,1,2,-1,1
7679,1,3,-1,0
7679,1,4,-1,0
7679,1,5,-1,0
7679,1,6,-1,0
7679,1,7,-1,0
7679,1,8,-1,1
7679,1,9,-1,1
7680,1,0,-1,0
7680,1,1,-1,0
7680,1,2,-1,0
7680,1,3,-1,1
7680,1,4,-1,1
7680,1,5,-1,1
7680,1,6,-1,1
7680,1,7,-1,1
7680,1,8,-1,1
7680,1,9,-1,1
7680,1,10,-1,1
7680,1,11,-1,1
7680,1,12,-1,1
7681,1,0,-1,0
7681,1,1,-1,0
7681,1,2,-1,0
7681,1,3,-1,0
7681,1,4,-1,0
7682,1,0,-1,1
7682,1,1,-1,1
7682,1,2,-1,1
7683,1,0,-1,0
7683,1,1,-1,0
7683,1,2,-1,0
7683,1,3,-1,0
7683,1,4,-1,0
7684,1,0,-1,1
7684,1,1,-1,1
7685,1,0,-1,1
7685,1,1,-1,1
7685,1,2,-1,1
7685,1,3,-1,1
7685,1,4,-1,1
7686,1,0,-1,0
7686,1,1,-1,0
7686,1,2,-1,0
7686,1,3,-1,1
7686,1,4,-1,1
7686,1,5,-1,1
7686,1,6,-1,1
7686,1,7,-1,1
7686,1,8,-1,1
7687,1,0,-1,1
7687,1,1,-1,1
7687,1,2,-1,1
7688,1,0,-1,0
7688,1,1,-1,0
7688,1,2,-1,0
7688,1,3,-1,0
7688,1,4,-1,0
7688,1,5,-1,0
7688,1,6,-1,0
7688,1,7,-1,0
7688,1,8,-1,0
7688,1,9,-1,0
7688,1,10,-1,0
7688,1,11,-1,0
7688,1,12,-1,0
7689,1,0,-1,1
7689,1,1,-1,1
7690,1,0,-1,1
7690,1,1,-1,1
7690,1,2,-1,1
7690,1,3,-1,1
7690,1,4,-1,1
7690,1,5,-1,1
7690,1,6,-1,1
7690,1,7,-1,1
7690,1,8,-1,1
7690,1,9,-1,1
7690,1,10,-1,1
7690,1,11,-1,1
7690,1,12,-1,1
7691,1,0,-1,1
7691,1,1,-1,1
7692,1,0,-1,1
7692,1,1,-1,1
7693,1,0,-1,1
7693,1,1,-1,1
7693,1,2,-1,1
7693,1,3,-1,1
7693,1,4,-1,1
7693,1,5,-1,1
7693,1,6,-1,1
7693,1,7,-1,0
7693,1,8,-1,0
7693,1,9,-1,0
7693,1,10,-1,1
7693,1,11,-1,1
7693,1,12,-1,1
7693,1,13,-1,1
7693,1,14,-1,1
7693,1,15,-1,1
7693,1,16,-1,1
7693,1,17,-1,1
7694,1,0,-1,1
7694,1,1,-1,1
7694,1,2,-1,1
7694,1,3,-1,1
7694,1,4,-1,1
7694,1,5,-1,1
7694,1,6,-1,1
7694,1,7,-1,1
7694,1,8,-1,1
7694,1,9,-1,0
7694,1,10,-1,0
7694,1,11,-1,0
7694,1,12,-1,0
7694,1,13,-1,0
7694,1,14,-1,0
7694,1,15,-1,0
7694,1,16,-1,0
7694,1,17,-1,1
7694,1,18,-1,0
7694,1,19,-1,0
7694,1,20,-1,0
7694,1,21,-1,0
7694,1,22,-1,0
7694,1,23,-1,1
7694,1,24,-1,1
7694,1,25,-1,1
7694,1,26,-1,1
7694,1,27,-1,1
7694,1,28,-1,1
7694,1,29,-1,1
7694,1,30,-1,1
7694,1,31,-1,1
7694,1,32,-1,1
7694,1,33,-1,1
7694,1,34,-1,1
7694,1,35,-1,1
7694,1,36,-1,1
7694,1,37,-1,1
7694,1,38,-1,1
7694,1,39,-1,1
7694,1,40,-1,1
7694,1,41,-1,1
7694,1,42,-1,1
7694,1,43,-1,1
7694,1,44,-1,1
7694,1,45,-1,0
7694,1,46,-1,0
7694,1,47,-1,0
7694,1,48,-1,0
7694,1,49,-1,0
7694,1,50,-1,0
7694,1,51,-1,0
7694,1,52,-1,0
7694,1,53,-1,0
7694,1,54,-1,0
7694,1,55,-1,1
7694,1,56,-1,1
7694,1,57,-1,1
7694,1,58,-1,1
7694,1,59,-1,1
7694,1,60,-1,1
7694,1,61,-1,1
7694,1,62,-1,1
7694,1,63,-1,1
7694,1,64,-1,0
7694,1,65,-1,0
7694,1,66,-1,0
7694,1,67,-1,0
7694,1,68,-1,0
7694,1,69,-1,0
7694,1,70,-1,0
7694,1,71,-1,0
7694,1,72,-1,0
7694,1,73,-1,0
7694,1,74,-1,0
7694,1,75,-1,0
7694,1,76,-1,0
7694,1,77,-1,0
7694,1,78,-1,0
7694,1,79,-1,0
7694,1,80,-1,0
7694,1,81,-1,0
7694,1,82,-1,0
7694,1,83,-1,0
7694,1,84,-1,1
7694,1,85,-1,1
7694,1,86,-1,1
7694,1,87,-1,1
7694,1,88,-1,1
7694,1,89,-1,1
7694,1,90,-1,1
7694,1,91,-1,1
7694,1,92,-1,1
7694,1,93,-1,1
7694,1,94,-1,1
7694,1,95,-1,0
7694,1,96,-1,0
7694,1,97,-1,0
7694,1,98,-1,0
7694,1,99,-1,0
7694,1,100,-1,0
7694,1,101,-1,0
7694,1,102,-1,1
7694,1,103,-1,1
7695,1,0,-1,0
7695,1,1,-1,0
7695,1,2,-1,0
7695,1,3,-1,1
7695,1,4,-1,1
7695,1,5,-1,1
7695,1,6,-1,1
7695,1,7,-1,1
7695,1,8,-1,1
7695,1,9,-1,1
7695,1,10,-1,1
7695,1,11,-1,1
7695,1,12,-1,1
7695,1,13,-1,1
7695,1,14,-1,1
7695,1,15,-1,1
7695,1,16,-1,1
7695,1,17,-1,1
7695,1,18,-1,1
7695,1,19,-1,1
7695,1,20,-1,1
7695,1,21,-1,1
7695,1,22,-1,1
7695,1,23,-1,1
7695,1,24,-1,1
7695,1,25,-1,0
7695,1,26,-1,0
7695,1,27,-1,0
7695,1,28,-1,0
7695,1,29,-1,0
7695,1,30,-1,1
7696,1,0,-1,1
7696,1,1,-1,1
7696,1,2,-1,1
7696,1,3,-1,1
7696,1,4,-1,1
7696,1,5,-1,1
7696,1,6,-1,1
7696,1,7,-1,1
7696,1,8,-1,1
7696,1,9,-1,1
7696,1,10,-1,1
7696,1,11,-1,0
7697,1,0,-1,1
7697,1,1,-1,1
7697,1,2,-1,1
7697,1,3,-1,1
7697,1,4,-1,1
7697,1,5,-1,1
7698,1,0,-1,1
7698,1,1,-1,1
7698,1,2,-1,0
7698,1,3,-1,0
7698,1,4,-1,0
7698,1,5,-1,1
7698,1,6,-1,1
7698,1,7,-1,1
7698,1,8,-1,1
7698,1,9,-1,1
7699,1,0,-1,1
7699,1,1,-1,1
7699,1,2,-1,1
7699,1,3,-1,1
7699,1,4,-1,1
7699,1,5,-1,1
7699,1,6,-1,1
7699,1,7,-1,1
7699,1,8,-1,1
7699,1,9,-1,1
7699,1,10,-1,1
7699,1,11,-1,1
7699,1,12,-1,1
7699,1,13,-1,1
7699,1,14,-1,1
7699,1,15,-1,1
7699,1,16,-1,1
7699,1,17,-1,0
7699,1,18,-1,1
7700,1,0,-1,1
7700,1,1,-1,1
7700,1,2,-1,1
7700,1,3,-1,1
7700,1,4,-1,1
7700,1,5,-1,1
7701,1,0,-1,0
7701,1,1,-1,0
7701,1,2,-1,0
7701,1,3,-1,0
7701,1,4,-1,0
7701,1,5,-1,0
7701,1,6,-1,0
7701,1,7,-1,0
7701,1,8,-1,0
7701,1,9,-1,0
7701,1,10,-1,1
7701,1,11,-1,1
7701,1,12,-1,1
7701,1,13,-1,1
7701,1,14,-1,1
7701,1,15,-1,1
7701,1,16,-1,1
7701,1,17,-1,1
7701,1,18,-1,1
7701,1,19,-1,0
7701,1,20,-1,0
7701,1,21,-1,0
7701,1,22,-1,0
7701,1,23,-1,1
7701,1,24,-1,1
7701,1,25,-1,1
7702,1,0,-1,1
7702,1,1,-1,1
7702,1,2,-1,1
7702,1,3,-1,1
7702,1,4,-1,1
7702,1,5,-1,1
7702,1,6,-1,1
7702,1,7,-1,1
7702,1,8,-1,1
7702,1,9,-1,1
7702,1,10,-1,1
7702,1,11,-1,1
7702,1,12,-1,1
7702,1,13,-1,1
7702,1,14,-1,1
7702,1,15,-1,1
7702,1,16,-1,0
7702,1,17,-1,0
7702,1,18,-1,0
7702,1,19,-1,0
7702,1,20,-1,1
7702,1,21,-1,1
7702,1,22,-1,1
7703,1,0,-1,1
7703,1,1,-1,1
7703,1,2,-1,1
7703,1,3,-1,1
7704,1,0,-1,1
7704,1,1,-1,1
7704,1,2,-1,1
7704,1,3,-1,1
7704,1,4,-1,1
7704,1,5,-1,1
7705,1,0,-1,1
7705,1,1,-1,1
7706,1,0,-1,0
7706,1,1,-1,0
7706,1,2,-1,0
7706,1,3,-1,0
7706,1,4,-1,0
7706,1,5,-1,0
7706,1,6,-1,0
7706,1,7,-1,0
7706,1,8,-1,0
7706,1,9,-1,1
7706,1,10,-1,1
7706,1,11,-1,1
7706,1,12,-1,1
7707,1,0,-1,1
7707,1,1,-1,1
7707,1,2,-1,1
7707,1,3,-1,1
7707,1,4,-1,1
7707,1,5,-1,1
7707,1,6,-1,1
7708,1,0,-1,1
7708,1,1,-1,1
7708,1,2,-1,1
7708,1,3,-1,1
7708,1,4,-1,1
7708,1,5,-1,1
7709,1,0,-1,0
7709,1,1,-1,0
7709,1,2,-1,0
7709,1,3,-1,1
7710,1,0,-1,1
7710,1,1,-1,1
7710,1,2,-1,1
7710,1,3,-1,1
7710,1,4,-1,1
7710,1,5,-1,1
7711,1,0,-1,1
7711,1,1,-1,1
7711,1,2,-1,1
7711,1,3,-1,1
7711,1,4,-1,1
7711,1,5,-1,1
7711,1,6,-1,1
7711,1,7,-1,1
7711,1,8,-1,1
7711,1,9,-1,1
7711,1,10,-1,1
7711,1,11,-1,1
7711,1,12,-1,1
7711,1,13,-1,1
7711,1,14,-1,1
7712,1,0,-1,0
7712,1,1,-1,0
7712,1,2,-1,0
7712,1,3,-1,0
7712,1,4,-1,1
7712,1,5,-1,1
7712,1,6,-1,1
7712,1,7,-1,1
7712,1,8,-1,1
7712,1,9,-1,1
7712,1,10,-1,0
7712,1,11,-1,0
7712,1,12,-1,0
7713,1,0,-1,1
7713,1,1,-1,1
7713,1,2,-1,1
7713,1,3,-1,1
7713,1,4,-1,1
7713,1,5,-1,1
7713,1,6,-1,1
7714,1,0,-1,1
7714,1,1,-1,1
7714,1,2,-1,1
7714,1,3,-1,1
7714,1,4,-1,1
7714,1,5,-1,1
7714,1,6,-1,1
7714,1,7,-1,1
7714,1,8,-1,1
7714,1,9,-1,1
7714,1,10,-1,1
7714,1,11,-1,1
7714,1,12,-1,1
7714,1,13,-1,1
7715,1,0,-1,1
7715,1,1,-1,1
7715,1,2,-1,1
7716,1,0,-1,1
7716,1,1,-1,1
7716,1,2,-1,1
7716,1,3,-1,1
7717,1,0,-1,1
7717,1,1,-1,1
7717,1,2,-1,1
7717,1,3,-1,1
7717,1,4,-1,1
7717,1,5,-1,1
7717,1,6,-1,1
7717,1,7,-1,1
7717,1,8,-1,1
7718,1,0,-1,0
7718,1,1,-1,0
7718,1,2,-1,0
7718,1,3,-1,0
7718,1,4,-1,0
7718,1,5,-1,0
7718,1,6,-1,0
7718,1,7,-1,0
7718,1,8,-1,0
7718,1,9,-1,1
7718,1,10,-1,1
7718,1,11,-1,1
7718,1,12,-1,1
7718,1,13,-1,0
7719,1,0,-1,0
7719,1,1,-1,0
7719,1,2,-1,0
7720,1,0,-1,1
7720,1,1,-1,1
7720,1,2,-1,1
7720,1,3,-1,1
7720,1,4,-1,1
7721,1,0,-1,1
7721,1,1,-1,1
7721,1,2,-1,1
7721,1,3,-1,1
7721,1,4,-1,1
7721,1,5,-1,1
7721,1,6,-1,1
7721,1,7,-1,0
7721,1,8,-1,0
7721,1,9,-1,0
7721,1,10,-1,0
7722,1,0,-1,1
7722,1,1,-1,0
7723,1,0,-1,1
7723,1,1,-1,1
7723,1,2,-1,1
7723,1,3,-1,1
7723,1,4,-1,1
7723,1,5,-1,1
7723,1,6,-1,1
7723,1,7,-1,1
7723,1,8,-1,1
7723,1,9,-1,1
7723,1,10,-1,1
7723,1,11,-1,1
7723,1,12,-1,1
7723,1,13,-1,1
7723,1,14,-1,1
7723,1,15,-1,1
7723,1,16,-1,1
7723,1,17,-1,1
7723,1,18,-1,1
7723,1,19,-1,1
7723,1,20,-1,1
7723,1,21,-1,1
7723,1,22,-1,1
7723,1,23,-1,1
7723,1,24,-1,1
7723,1,25,-1,0
7723,1,26,-1,0
7723,1,27,-1,0
7723,1,28,-1,0
7723,1,29,-1,0
7723,1,30,-1,0
7723,1,31,-1,0
7723,1,32,-1,0
7723,1,33,-1,0
7723,1,34,-1,0
7723,1,35,-1,1
7723,1,36,-1,1
7723,1,37,-1,1
7723,1,38,-1,1
7723,1,39,-1,1
7723,1,40,-1,1
7723,1,41,-1,1
7723,1,42,-1,1
7723,1,43,-1,1
7723,1,44,-1,1
7723,1,45,-1,1
7723,1,46,-1,1
7723,1,47,-1,1
7723,1,48,-1,1
7724,1,0,-1,1
7724,1,1,-1,1
7724,1,2,-1,1
7724,1,3,-1,1
7724,1,4,-1,1
7724,1,5,-1,1
7724,1,6,-1,1
7724,1,7,-1,1
7724,1,8,-1,1
7725,1,0,-1,1
7725,1,1,-1,1
7725,1,2,-1,1
7725,1,3,-1,1
7725,1,4,-1,0
7725,1,5,-1,0
7725,1,6,-1,0
7725,1,7,-1,0
7725,1,8,-1,0
7725,1,9,-1,0
7725,1,10,-1,0
7725,1,11,-1,0
7725,1,12,-1,0
